TrajectoryID,Stage,Patient,AUTOPHAGY,CELL CYCLE,CELL-CELL COMMUNICATION,CELLULAR RESPONSES TO STIMULI,CHROMATIN ORGANIZATION,CIRCADIAN CLOCK,DEVELOPMENTAL BIOLOGY,DNA REPAIR,DNA REPLICATION,DRUG ADME,EXTRACELLULAR MATRIX ORGANIZATION,HEMOSTASIS,METABOLISM OF RNA,MUSCLE CONTRACTION,NEURONAL SYSTEM,ORGANELLE BIOGENESIS AND MAINTENANCE,PROGRAMMED CELL DEATH,PROTEIN LOCALIZATION,REPRODUCTION,SENSORY PERCEPTION,TRANSPORT OF SMALL MOLECULES,VESICLE-MEDIATED TRANSPORT
206,3,TCGA-A8-A092-01,[-0.87780064  0.81182367  0.        ],[3.2698503 0.        1.       ],[-1.2266021   0.55008286  0.        ],[0.73299307 0.93389374 0.        ],[0.80666095 0.9521913  0.        ],[-1.0956024   0.55911094  0.        ],[-1.1832268  0.5616938  0.       ],[2.6268525 0.        1.       ],[2.4298284 0.        1.       ],[-1.0978034  0.6322103  0.       ],[-1.1004554   0.72804546  0.        ],[-0.99588436  0.68685246  0.        ],[1.2897562  0.12061437 0.        ],[-1.6763104   0.03999307 -1.        ],[-1.2965263  0.7090614  0.       ],[1.3019919  0.13852221 0.        ],[-0.6434695  1.         0.       ],[-0.5271708  0.9910153  0.       ],[-1.061072    0.58504266  0.        ],[-0.91079277  0.8156527   0.        ],[-1.2300975  0.718663   0.       ],[0.8650614  0.98353404 0.        ]
207,2,TCGA-D8-A1JD-01,[-0.72366184  1.          0.        ],[2.8164918 0.        1.       ],[-1.0420955  1.         0.       ],[0.6163937 1.        0.       ],[0.55934215 0.99586135 0.        ],[-0.6216954  1.         0.       ],[-1.1865133  0.6925653  0.       ],[2.3259668 0.        1.       ],[2.2662923 0.        1.       ],[-0.99000746  0.87194365  0.        ],[-0.76586545  1.          0.        ],[-0.80988836  1.          0.        ],[0.71508884 1.         0.        ],[-1.7775198   0.00812371 -1.        ],[-0.9988016  0.966914   0.       ],[1.0876952 0.5637472 0.       ],[-0.59211504  1.          0.        ],[-0.41877756  0.9994991   0.        ],[-1.2461413   0.64895415  0.        ],[-1.024852  1.        0.      ],[-1.3462934  0.5219692  0.       ],[0.97828394 0.80167925 0.        ]
207,3,TCGA-A8-A092-01,[-0.87780064  0.81182367  0.        ],[3.2698503 0.        1.       ],[-1.2266021   0.55008286  0.        ],[0.73299307 0.93389374 0.        ],[0.80666095 0.9521913  0.        ],[-1.0956024   0.55911094  0.        ],[-1.1832268  0.5616938  0.       ],[2.6268525 0.        1.       ],[2.4298284 0.        1.       ],[-1.0978034  0.6322103  0.       ],[-1.1004554   0.72804546  0.        ],[-0.99588436  0.68685246  0.        ],[1.2897562  0.12061437 0.        ],[-1.6763104   0.03999307 -1.        ],[-1.2965263  0.7090614  0.       ],[1.3019919  0.13852221 0.        ],[-0.6434695  1.         0.       ],[-0.5271708  0.9910153  0.       ],[-1.061072    0.58504266  0.        ],[-0.91079277  0.8156527   0.        ],[-1.2300975  0.718663   0.       ],[0.8650614  0.98353404 0.        ]
208,2,TCGA-E9-A1RB-01,[-0.6582098  1.         0.       ],[3.2338667 0.        1.       ],[-1.5885305   0.05894006  0.        ],[1.108286  0.3598702 0.       ],[0.90988165 0.65808874 0.        ],[-0.7028265  1.         0.       ],[-0.9501875   0.99594146  0.        ],[2.3679683 0.        1.       ],[2.4986382 0.        1.       ],[-1.0103924  0.932505   0.       ],[-0.8101752  1.         0.       ],[-1.0406958   0.96335334  0.        ],[1.1078861  0.30846018 0.        ],[-1.7883992   0.00852865 -1.        ],[-1.5044628   0.09862922  0.        ],[1.2640188  0.17035145 0.        ],[-0.570846    0.98423725  0.        ],[-0.91897035  0.96787745  0.        ],[1.6423119  0.01069869 1.        ],[-1.2698886   0.42756996  0.        ],[-1.2593421   0.36716935  0.        ],[-0.6174052  1.         0.       ]
208,3,TCGA-A8-A092-01,[-0.87780064  0.81182367  0.        ],[3.2698503 0.        1.       ],[-1.2266021   0.55008286  0.        ],[0.73299307 0.93389374 0.        ],[0.80666095 0.9521913  0.        ],[-1.0956024   0.55911094  0.        ],[-1.1832268  0.5616938  0.       ],[2.6268525 0.        1.       ],[2.4298284 0.        1.       ],[-1.0978034  0.6322103  0.       ],[-1.1004554   0.72804546  0.        ],[-0.99588436  0.68685246  0.        ],[1.2897562  0.12061437 0.        ],[-1.6763104   0.03999307 -1.        ],[-1.2965263  0.7090614  0.       ],[1.3019919  0.13852221 0.        ],[-0.6434695  1.         0.       ],[-0.5271708  0.9910153  0.       ],[-1.061072    0.58504266  0.        ],[-0.91079277  0.8156527   0.        ],[-1.2300975  0.718663   0.       ],[0.8650614  0.98353404 0.        ]
209,2,TCGA-EW-A1PC-01,[-0.8651816  0.8936944  0.       ],[2.9739408 0.        1.       ],[-1.359788   0.4752579  0.       ],[0.76156056 0.89259785 0.        ],[0.9149408 0.7178231 0.       ],[-0.8014312  0.9303337  0.       ],[-1.1394697  0.516063   0.       ],[2.399725 0.       1.      ],[2.4771206 0.        1.       ],[-1.1640223  0.530819   0.       ],[-1.2605479   0.45504764  0.        ],[-1.0194904  0.6220799  0.       ],[1.0483077  0.55626047 0.        ],[-1.7977892   0.00508202 -1.        ],[-1.2122307   0.48516992  0.        ],[1.1577199  0.38216627 0.        ],[-0.6928732  0.9932624  0.       ],[-0.5468505   0.99148315  0.        ],[-1.0723184  0.549967   0.       ],[-1.0798987   0.59814334  0.        ],[-1.3412176   0.36182308  0.        ],[1.0233145  0.53250307 0.        ]
209,3,TCGA-A8-A092-01,[-0.87780064  0.81182367  0.        ],[3.2698503 0.        1.       ],[-1.2266021   0.55008286  0.        ],[0.73299307 0.93389374 0.        ],[0.80666095 0.9521913  0.        ],[-1.0956024   0.55911094  0.        ],[-1.1832268  0.5616938  0.       ],[2.6268525 0.        1.       ],[2.4298284 0.        1.       ],[-1.0978034  0.6322103  0.       ],[-1.1004554   0.72804546  0.        ],[-0.99588436  0.68685246  0.        ],[1.2897562  0.12061437 0.        ],[-1.6763104   0.03999307 -1.        ],[-1.2965263  0.7090614  0.       ],[1.3019919  0.13852221 0.        ],[-0.6434695  1.         0.       ],[-0.5271708  0.9910153  0.       ],[-1.061072    0.58504266  0.        ],[-0.91079277  0.8156527   0.        ],[-1.2300975  0.718663   0.       ],[0.8650614  0.98353404 0.        ]
210,1,TCGA-BH-A0HU-01,[-0.4775772  1.         0.       ],[3.1300082 0.        1.       ],[-1.092234    0.64122224  0.        ],[0.91273135 0.82313746 0.        ],[0.7750175 0.8839288 0.       ],[-1.0104012   0.69307256  0.        ],[-1.0856123   0.57834363  0.        ],[2.480615 0.       1.      ],[2.6080244 0.        1.       ],[-1.360774    0.31318387  0.        ],[-1.1608703  0.653679   0.       ],[-0.69504917  1.          0.        ],[1.7803007e+00 1.5625001e-03 1.0000000e+00],[-1.4996833   0.28792378  0.        ],[-1.364438    0.45695218  0.        ],[1.3551759  0.08978572 0.        ],[0.8300555  0.88937503 0.        ],[-0.43781704  0.9977228   0.        ],[-0.88037604  0.8842847   0.        ],[-1.1987681  0.6641691  0.       ],[-1.1589736   0.55090344  0.        ],[0.9759023 0.7727679 0.       ]
210,2,TCGA-EW-A1OY-01,[-0.6330566  0.987767   0.       ],[2.4413676 0.        1.       ],[-1.5513178  0.1591809  0.       ],[0.7110689  0.92986184 0.        ],[0.74677455 1.         0.        ],[-0.68051517  1.          0.        ],[-1.0734242  1.         0.       ],[2.4102092 0.        1.       ],[2.3207753 0.        1.       ],[-0.94063675  1.          0.        ],[-0.986936  1.        0.      ],[-0.7813287  1.         0.       ],[-0.64017004  1.          0.        ],[-1.5330024   0.09892014  0.        ],[-0.88541967  1.          0.        ],[0.9825361 0.8284529 0.       ],[-0.9051859  1.         0.       ],[-0.49799952  0.98636377  0.        ],[-1.2088978   0.73792213  0.        ],[-0.8222423  1.         0.       ],[-1.2792915  0.6295369  0.       ],[0.95334643 0.74723774 0.        ]
210,3,TCGA-A8-A092-01,[-0.87780064  0.81182367  0.        ],[3.2698503 0.        1.       ],[-1.2266021   0.55008286  0.        ],[0.73299307 0.93389374 0.        ],[0.80666095 0.9521913  0.        ],[-1.0956024   0.55911094  0.        ],[-1.1832268  0.5616938  0.       ],[2.6268525 0.        1.       ],[2.4298284 0.        1.       ],[-1.0978034  0.6322103  0.       ],[-1.1004554   0.72804546  0.        ],[-0.99588436  0.68685246  0.        ],[1.2897562  0.12061437 0.        ],[-1.6763104   0.03999307 -1.        ],[-1.2965263  0.7090614  0.       ],[1.3019919  0.13852221 0.        ],[-0.6434695  1.         0.       ],[-0.5271708  0.9910153  0.       ],[-1.061072    0.58504266  0.        ],[-0.91079277  0.8156527   0.        ],[-1.2300975  0.718663   0.       ],[0.8650614  0.98353404 0.        ]
211,1,TCGA-BH-A0HY-01,[-0.6226163  1.         0.       ],[2.7355962 0.        1.       ],[-0.8006935  1.         0.       ],[-0.5484839  0.9837152  0.       ],[1.1191182  0.36407435 0.        ],[-0.7351852  1.         0.       ],[-0.8911343  1.         0.       ],[2.185494 0.       1.      ],[2.4490483 0.        1.       ],[-0.91893816  1.          0.        ],[-1.01665  1.       0.     ],[-0.59529674  1.          0.        ],[-0.8017482  1.         0.       ],[-1.3967574  0.4670815  0.       ],[-1.0456153  1.         0.       ],[0.89690167 0.6879518  0.        ],[-0.73042774  1.          0.        ],[-0.5628338  1.         0.       ],[-1.5035816   0.37292343  0.        ],[-1.0391071  1.         0.       ],[-1.367057    0.39468336  0.        ],[0.9278318  0.73834956 0.        ]
211,2,TCGA-E2-A14V-01,[-0.85727346  0.98488325  0.        ],[2.9875143 0.        1.       ],[-0.8628927  1.         0.       ],[0.81636345 0.9573732  0.        ],[0.79817927 0.87059814 0.        ],[-0.678125  1.        0.      ],[-1.0949281  1.         0.       ],[2.480678 0.       1.      ],[2.4963095 0.        1.       ],[-1.0402659   0.95635146  0.        ],[-1.0788727  0.9774941  0.       ],[-0.88160646  1.          0.        ],[1.364235  0.0814863 0.       ],[-1.5206729  0.3167391  0.       ],[-1.3042494   0.76633877  0.        ],[1.2244493 0.1750309 0.       ],[-0.45043254  0.998421    0.        ],[-0.67477244  0.99695015  0.        ],[1.5679137  0.01777449 1.        ],[-0.93589026  1.          0.        ],[-1.2813104   0.58729976  0.        ],[-0.67997074  1.          0.        ]
211,3,TCGA-A8-A092-01,[-0.87780064  0.81182367  0.        ],[3.2698503 0.        1.       ],[-1.2266021   0.55008286  0.        ],[0.73299307 0.93389374 0.        ],[0.80666095 0.9521913  0.        ],[-1.0956024   0.55911094  0.        ],[-1.1832268  0.5616938  0.       ],[2.6268525 0.        1.       ],[2.4298284 0.        1.       ],[-1.0978034  0.6322103  0.       ],[-1.1004554   0.72804546  0.        ],[-0.99588436  0.68685246  0.        ],[1.2897562  0.12061437 0.        ],[-1.6763104   0.03999307 -1.        ],[-1.2965263  0.7090614  0.       ],[1.3019919  0.13852221 0.        ],[-0.6434695  1.         0.       ],[-0.5271708  0.9910153  0.       ],[-1.061072    0.58504266  0.        ],[-0.91079277  0.8156527   0.        ],[-1.2300975  0.718663   0.       ],[0.8650614  0.98353404 0.        ]
212,2,TCGA-A2-A0YC-01,[-0.882025   0.9876588  0.       ],[2.3509054 0.        1.       ],[-1.3225075  0.3904636  0.       ],[-0.36660933  1.          0.        ],[0.4711142 0.9997923 0.       ],[-0.56431067  1.          0.        ],[-1.1183659  0.5033605  0.       ],[2.0443182 0.        1.       ],[2.0047228 0.        1.       ],[-1.5568185   0.13722143  0.        ],[-1.1374465   0.51819044  0.        ],[-0.74390244  1.          0.        ],[-0.23681447  1.          0.        ],[-1.6036031  0.1738946  0.       ],[-1.4874158   0.16190603  0.        ],[1.0735959  0.54853976 0.        ],[0.7515463 1.        0.       ],[0.7711752 1.        0.       ],[-1.2336804   0.36807728  0.        ],[-1.2980963   0.29790944  0.        ],[-1.3117671   0.33202714  0.        ],[-0.6353439  1.         0.       ]
212,3,TCGA-A8-A09B-01,[0.6476734 1.        0.       ],[2.395266 0.       1.      ],[-1.3033051  0.5672313  0.       ],[0.6789951 1.        0.       ],[0.5064645 0.9974932 0.       ],[-1.0360963  0.8092355  0.       ],[-0.94984746  0.841342    0.        ],[2.0961847 0.        1.       ],[2.098381 0.       1.      ],[-0.9531414   0.93623877  0.        ],[-1.0771394  1.         0.       ],[-0.5971539  1.         0.       ],[-0.3093675  1.         0.       ],[-1.3283737  1.         0.       ],[-1.0729088  0.8268747  0.       ],[1.1790594  0.34896263 0.        ],[-0.60505193  1.          0.        ],[-0.73816  1.       0.     ],[1.086868   0.45961776 0.        ],[-1.0747545  0.986219   0.       ],[-1.3098565  0.8177349  0.       ],[-0.5946059  1.         0.       ]
213,2,TCGA-A7-A13G-01,[-0.74211514  1.          0.        ],[2.1777096 0.        1.       ],[-1.3196316   0.34784538  0.        ],[-0.5541696  0.9824184  0.       ],[0.6628822  0.97191036 0.        ],[-0.7954459  1.         0.       ],[-1.1108962   0.73211676  0.        ],[2.0280015 0.        1.       ],[1.620789   0.01494053 1.        ],[-1.1182499   0.82104015  0.        ],[-0.7363022  1.         0.       ],[-0.86306036  1.          0.        ],[-0.5765597  1.         0.       ],[-1.6310484   0.06363826  0.        ],[-1.3819993   0.42752358  0.        ],[1.376509   0.05828438 0.        ],[-0.75998205  1.          0.        ],[-0.5614677  1.         0.       ],[-1.2802753   0.37086248  0.        ],[-1.0311252  0.9329342  0.       ],[-1.3665164   0.32196605  0.        ],[-0.63128537  1.          0.        ]
213,3,TCGA-A8-A09B-01,[0.6476734 1.        0.       ],[2.395266 0.       1.      ],[-1.3033051  0.5672313  0.       ],[0.6789951 1.        0.       ],[0.5064645 0.9974932 0.       ],[-1.0360963  0.8092355  0.       ],[-0.94984746  0.841342    0.        ],[2.0961847 0.        1.       ],[2.098381 0.       1.      ],[-0.9531414   0.93623877  0.        ],[-1.0771394  1.         0.       ],[-0.5971539  1.         0.       ],[-0.3093675  1.         0.       ],[-1.3283737  1.         0.       ],[-1.0729088  0.8268747  0.       ],[1.1790594  0.34896263 0.        ],[-0.60505193  1.          0.        ],[-0.73816  1.       0.     ],[1.086868   0.45961776 0.        ],[-1.0747545  0.986219   0.       ],[-1.3098565  0.8177349  0.       ],[-0.5946059  1.         0.       ]
214,2,TCGA-A7-A6VX-01,[-0.52242756  0.99347746  0.        ],[2.4132996 0.        1.       ],[-0.96129584  1.          0.        ],[0.6779569 1.        0.       ],[0.45725158 0.9996544  0.        ],[-0.7917553  1.         0.       ],[-1.1331762   0.84469473  0.        ],[1.9406298 0.        1.       ],[2.097168 0.       1.      ],[-0.80102116  1.          0.        ],[-0.59476894  1.          0.        ],[-0.7659761  1.         0.       ],[0.560186 1.       0.      ],[-1.6358289   0.10501824  0.        ],[-1.1904049  0.8841592  0.       ],[0.7913876 1.        0.       ],[0.5998192 1.        0.       ],[-0.68897897  1.          0.        ],[0.9932658 1.        0.       ],[-1.1271862   0.69627273  0.        ],[-1.2393237  1.         0.       ],[0.83996993 1.         0.        ]
214,3,TCGA-A8-A09B-01,[0.6476734 1.        0.       ],[2.395266 0.       1.      ],[-1.3033051  0.5672313  0.       ],[0.6789951 1.        0.       ],[0.5064645 0.9974932 0.       ],[-1.0360963  0.8092355  0.       ],[-0.94984746  0.841342    0.        ],[2.0961847 0.        1.       ],[2.098381 0.       1.      ],[-0.9531414   0.93623877  0.        ],[-1.0771394  1.         0.       ],[-0.5971539  1.         0.       ],[-0.3093675  1.         0.       ],[-1.3283737  1.         0.       ],[-1.0729088  0.8268747  0.       ],[1.1790594  0.34896263 0.        ],[-0.60505193  1.          0.        ],[-0.73816  1.       0.     ],[1.086868   0.45961776 0.        ],[-1.0747545  0.986219   0.       ],[-1.3098565  0.8177349  0.       ],[-0.5946059  1.         0.       ]
215,2,TCGA-A8-A091-01,[0.6657466 1.        0.       ],[2.6216555 0.        1.       ],[-0.9739076  0.8238572  0.       ],[-0.62088144  1.          0.        ],[0.63231367 0.9863785  0.        ],[-0.6868345  1.         0.       ],[-1.0074068  0.9732572  0.       ],[2.0204058 0.        1.       ],[1.9024837e+00 1.7875384e-03 1.0000000e+00],[-0.9976525  0.8651766  0.       ],[-1.218387  1.        0.      ],[0.8310165 1.        0.       ],[-0.46956208  0.9984112   0.        ],[-1.5346413  0.2542647  0.       ],[-1.1735661  0.9203524  0.       ],[0.89542353 1.         0.        ],[-0.8693804  1.         0.       ],[-0.8554497  0.9321118  0.       ],[1.1724555 0.3873584 0.       ],[-1.0188873  1.         0.       ],[-1.1403258  0.8190613  0.       ],[0.86062974 1.         0.        ]
215,3,TCGA-A8-A09B-01,[0.6476734 1.        0.       ],[2.395266 0.       1.      ],[-1.3033051  0.5672313  0.       ],[0.6789951 1.        0.       ],[0.5064645 0.9974932 0.       ],[-1.0360963  0.8092355  0.       ],[-0.94984746  0.841342    0.        ],[2.0961847 0.        1.       ],[2.098381 0.       1.      ],[-0.9531414   0.93623877  0.        ],[-1.0771394  1.         0.       ],[-0.5971539  1.         0.       ],[-0.3093675  1.         0.       ],[-1.3283737  1.         0.       ],[-1.0729088  0.8268747  0.       ],[1.1790594  0.34896263 0.        ],[-0.60505193  1.          0.        ],[-0.73816  1.       0.     ],[1.086868   0.45961776 0.        ],[-1.0747545  0.986219   0.       ],[-1.3098565  0.8177349  0.       ],[-0.5946059  1.         0.       ]
216,2,TCGA-A8-A093-01,[-0.6701712  1.         0.       ],[2.547749 0.       1.      ],[-1.1402962  0.9138787  0.       ],[-0.4957793  0.9920208  0.       ],[0.7026684  0.94358975 0.        ],[-0.6884135  1.         0.       ],[-0.9316641  1.         0.       ],[2.171205 0.       1.      ],[1.9736928 0.        1.       ],[-1.118173   0.7362071  0.       ],[-0.89328045  1.          0.        ],[-0.7868138  1.         0.       ],[-1.2590255  1.         0.       ],[-1.4741291  0.374787   0.       ],[-1.188087  1.        0.      ],[1.3468614  0.06753662 0.        ],[-0.5639214  1.         0.       ],[-0.6465515  1.         0.       ],[-1.1332711   0.79480535  0.        ],[-0.8731925  1.         0.       ],[-1.1727374  0.9463301  0.       ],[-0.69339913  1.          0.        ]
216,3,TCGA-A8-A09B-01,[0.6476734 1.        0.       ],[2.395266 0.       1.      ],[-1.3033051  0.5672313  0.       ],[0.6789951 1.        0.       ],[0.5064645 0.9974932 0.       ],[-1.0360963  0.8092355  0.       ],[-0.94984746  0.841342    0.        ],[2.0961847 0.        1.       ],[2.098381 0.       1.      ],[-0.9531414   0.93623877  0.        ],[-1.0771394  1.         0.       ],[-0.5971539  1.         0.       ],[-0.3093675  1.         0.       ],[-1.3283737  1.         0.       ],[-1.0729088  0.8268747  0.       ],[1.1790594  0.34896263 0.        ],[-0.60505193  1.          0.        ],[-0.73816  1.       0.     ],[1.086868   0.45961776 0.        ],[-1.0747545  0.986219   0.       ],[-1.3098565  0.8177349  0.       ],[-0.5946059  1.         0.       ]
